id,censored,time,how_end,sex,race,age,education,parent
5034,TRUE,17.833333333333332,Censored,Male,White or Other,23.583333333333332,High school,FALSE
5037,TRUE,14.583333333333334,Censored,Male,White or Other,26.166666666666668,High school,FALSE
5041,FALSE,3.5,Divorced,Male,White or Other,23.916666666666668,High school,FALSE
5042,TRUE,18.916666666666668,Censored,Male,White or Other,20.583333333333332,High school,FALSE
5043,TRUE,12.583333333333334,Censored,Female,Hispanic,28.416666666666668,High school,FALSE
5044,FALSE,2.6666666666666665,Divorced,Male,White or Other,25.833333333333332,High school,TRUE
5045,TRUE,10.25,Censored,Male,White or Other,31.416666666666668,College,FALSE
5047,FALSE,0.75,Legally Separated,Male,White or Other,21.75,Less than high school,FALSE
5050,FALSE,1,Legally Separated,Male,Hispanic,27.25,High school,TRUE
5051,FALSE,8.416666666666666,Divorced,Female,White or Other,20.25,High school,FALSE
5052,TRUE,0.08333333333333333,Censored,Male,White or Other,41.75,High school,TRUE
5053,TRUE,15.333333333333334,Censored,Male,White or Other,25.583333333333332,High school,FALSE
5054,TRUE,11.333333333333334,Censored,Female,White or Other,29.833333333333332,College,FALSE
5057,TRUE,9.916666666666666,Censored,Female,Black,31.833333333333332,College,FALSE
5058,FALSE,10.75,Divorced,Male,White or Other,23,High school,FALSE
5059,FALSE,8.25,Divorced,Male,White or Other,25.083333333333332,Less than high school,TRUE
5060,TRUE,13.333333333333334,Censored,Female,White or Other,27.75,High school,FALSE
5062,TRUE,5.166666666666667,Censored,Male,Black,35.333333333333336,High school,FALSE
5065,TRUE,3.5833333333333335,Censored,Male,White or Other,36.25,High school,TRUE
5066,FALSE,2.0833333333333335,Divorced,Male,White or Other,22.333333333333332,Less than high school,TRUE
5070,FALSE,12.416666666666666,Divorced,Male,Hispanic,26.25,Less than high school,TRUE
5071,TRUE,14.166666666666666,Censored,Male,White or Other,25.166666666666668,College,FALSE
5072,FALSE,7.833333333333333,Divorced,Female,Hispanic,21.166666666666668,Less than high school,FALSE
5073,FALSE,17.75,Divorced,Female,White or Other,23.166666666666668,High school,FALSE
5076,FALSE,4.083333333333333,Divorced,Male,White or Other,21.25,High school,FALSE
5078,TRUE,10.75,Censored,Female,White or Other,22.416666666666668,High school,FALSE
5079,FALSE,2.25,Divorced,Female,White or Other,28.916666666666668,Less than high school,TRUE
5081,TRUE,13.916666666666666,Censored,Male,White or Other,27.666666666666668,High school,TRUE
5082,FALSE,0.9166666666666666,Divorced,Female,White or Other,27.5,High school,FALSE
5084,TRUE,14.333333333333334,Censored,Male,White or Other,26.833333333333332,College,FALSE
5086,TRUE,20.5,Censored,Female,White or Other,21.166666666666668,High school,FALSE
5087,TRUE,8.5,Censored,Female,White or Other,21.083333333333332,High school,FALSE
5088,TRUE,18.916666666666668,Censored,Male,White or Other,23,High school,FALSE
5089,FALSE,8.166666666666666,Legally Separated,Female,White or Other,22.916666666666668,High school,FALSE
5091,TRUE,6.5,Censored,Female,White or Other,34.25,College,TRUE
5092,FALSE,1,Legally Separated,Female,White or Other,29.583333333333332,High school,TRUE
5093,FALSE,1.5833333333333333,Divorced,Male,White or Other,22.75,Less than high school,FALSE
5094,TRUE,10.5,Censored,Male,White or Other,31.666666666666668,High school,TRUE
5095,TRUE,11.916666666666666,Censored,Female,White or Other,29.333333333333332,College,FALSE
5097,FALSE,1.75,Divorced,Female,White or Other,24,High school,FALSE
5098,TRUE,16.166666666666668,Censored,Female,White or Other,25.333333333333332,High school,FALSE
5100,TRUE,15.25,Censored,Male,White or Other,25.583333333333332,High school,FALSE
5102,TRUE,0.08333333333333333,Censored,Male,Hispanic,41.333333333333336,High school,TRUE
5103,TRUE,18.833333333333332,Censored,Male,White or Other,23.083333333333332,High school,TRUE
5105,TRUE,7,Censored,Male,White or Other,34.083333333333336,High school,TRUE
5106,FALSE,2.1666666666666665,Legally Separated,Male,White or Other,27.166666666666668,High school,FALSE
5108,FALSE,2.5833333333333335,Divorced,Male,White or Other,25,High school,TRUE
5109,FALSE,0.75,Divorced,Male,White or Other,23.333333333333332,High school,FALSE
5110,TRUE,8.5,Censored,Male,White or Other,32.833333333333336,High school,TRUE
5111,FALSE,11.833333333333334,Divorced,Female,White or Other,19.333333333333332,High school,FALSE
5113,FALSE,2.25,Divorced,Female,White or Other,28.083333333333332,High school,TRUE
5114,TRUE,14.833333333333334,Censored,Female,White or Other,27.416666666666668,High school,FALSE
5115,FALSE,2.9166666666666665,Legally Separated,Female,White or Other,31.25,High school,FALSE
5116,TRUE,2.8333333333333335,Censored,Male,White or Other,39.333333333333336,High school,TRUE
5117,TRUE,20.333333333333332,Censored,Male,White or Other,21.166666666666668,Less than high school,FALSE
5118,TRUE,9.166666666666666,Censored,Female,White or Other,32.333333333333336,High school,TRUE
5119,TRUE,0.9166666666666666,Censored,Male,White or Other,23.416666666666668,Less than high school,FALSE
5123,TRUE,10,Censored,Female,White or Other,31.5,High school,TRUE
5126,FALSE,3.9166666666666665,Divorced,Female,Black,35.083333333333336,High school,FALSE
5127,TRUE,13.333333333333334,Censored,Male,Black,27.75,High school,FALSE
5128,TRUE,15.25,Censored,Female,White or Other,25.666666666666668,College,FALSE
5129,TRUE,16.25,Censored,Female,White or Other,24.75,High school,FALSE
5131,TRUE,9.583333333333334,Censored,Female,White or Other,31.833333333333332,College,FALSE
5133,TRUE,1.0833333333333333,Censored,Male,White or Other,28.25,High school,FALSE
5135,TRUE,11.5,Censored,Male,White or Other,27.5,High school,FALSE
5136,TRUE,9,Censored,Male,Black,32.75,College,FALSE
5137,TRUE,17.25,Censored,Female,White or Other,23.666666666666668,High school,FALSE
5138,FALSE,7.833333333333333,Divorced,Female,White or Other,27.916666666666668,High school,TRUE
5139,FALSE,15.166666666666666,Divorced,Male,Hispanic,24.416666666666668,High school,FALSE
5140,FALSE,12.75,Divorced,Female,Hispanic,22.25,High school,FALSE
5142,TRUE,13.5,Censored,Male,White or Other,27.666666666666668,College,FALSE
5143,FALSE,4.5,Legally Separated,Female,White or Other,25.25,High school,FALSE
5144,TRUE,12.25,Censored,Male,White or Other,29.083333333333332,High school,FALSE
5146,TRUE,21.5,Censored,Female,White or Other,20.083333333333332,High school,FALSE
5148,TRUE,13.916666666666666,Censored,Male,White or Other,27.166666666666668,College,FALSE
5149,FALSE,4.166666666666667,Divorced,Female,White or Other,23.416666666666668,Less than high school,FALSE
5150,TRUE,1.6666666666666667,Censored,Male,White or Other,39.083333333333336,High school,TRUE
5151,TRUE,12.583333333333334,Censored,Female,White or Other,28.333333333333332,College,FALSE
5154,FALSE,2.9166666666666665,Divorced,Female,White or Other,22.916666666666668,High school,TRUE
5155,TRUE,11.75,Censored,Male,White or Other,29.75,High school,FALSE
5156,TRUE,17.833333333333332,Censored,Male,White or Other,22.916666666666668,High school,FALSE
5157,TRUE,14.083333333333334,Censored,Male,White or Other,26.833333333333332,High school,FALSE
5158,TRUE,14.25,Censored,Female,White or Other,27.25,High school,FALSE
5163,FALSE,2.3333333333333335,Legally Separated,Female,White or Other,26.5,College,TRUE
5165,TRUE,2.8333333333333335,Censored,Male,White or Other,35,College,FALSE
5166,TRUE,10.583333333333334,Censored,Male,White or Other,31,High school,FALSE
5167,FALSE,3.8333333333333335,Divorced,Female,White or Other,20.833333333333332,Less than high school,FALSE
5172,TRUE,17.5,Censored,Male,White or Other,23.666666666666668,High school,FALSE
5173,TRUE,17.5,Censored,Female,White or Other,23.583333333333332,High school,FALSE
5178,TRUE,16.833333333333332,Censored,Male,White or Other,24.25,College,FALSE
5179,FALSE,12.416666666666666,Divorced,Female,White or Other,25.25,High school,TRUE
5181,FALSE,9.916666666666666,Divorced,Male,White or Other,28.333333333333332,College,FALSE
5183,TRUE,18.166666666666668,Censored,Male,White or Other,23.25,College,FALSE
5184,TRUE,6.5,Censored,Male,White or Other,34.583333333333336,High school,FALSE
5185,TRUE,16.833333333333332,Censored,Female,White or Other,24.916666666666668,High school,FALSE
5187,TRUE,15.75,Censored,Female,White or Other,26.666666666666668,High school,FALSE
5188,FALSE,9.5,Divorced,Male,White or Other,26.25,College,FALSE
5189,TRUE,21.25,Censored,Female,White or Other,20.333333333333332,High school,FALSE
5190,TRUE,18.25,Censored,Female,White or Other,23,High school,FALSE
5191,FALSE,0.4166666666666667,Divorced,Male,White or Other,25.583333333333332,High school,FALSE
5193,TRUE,11.333333333333334,Censored,Female,White or Other,29.75,College,FALSE
5194,TRUE,19.916666666666668,Censored,Female,White or Other,21.75,High school,FALSE
5195,TRUE,15.5,Censored,Female,White or Other,25.833333333333332,College,FALSE
5196,TRUE,2.1666666666666665,Censored,Female,White or Other,38.916666666666664,High school,FALSE
5197,TRUE,15.416666666666666,Censored,Male,White or Other,25.333333333333332,College,FALSE
5198,TRUE,11.75,Censored,Female,White or Other,28.916666666666668,College,FALSE
5199,TRUE,20.083333333333332,Censored,Male,White or Other,21.416666666666668,Less than high school,TRUE
5201,FALSE,1.0833333333333333,Divorced,Male,White or Other,29.25,High school,FALSE
5202,TRUE,23.5,Censored,Female,Hispanic,18,Less than high school,FALSE
5203,TRUE,10.25,Censored,Female,White or Other,31.25,College,FALSE
5204,TRUE,15.416666666666666,Censored,Female,White or Other,25.75,High school,TRUE
5205,TRUE,5.083333333333333,Censored,Female,White or Other,36.083333333333336,College,FALSE
5206,TRUE,16.25,Censored,Female,White or Other,25,College,FALSE
5207,FALSE,12.666666666666666,Divorced,Female,White or Other,24,College,FALSE
5208,TRUE,8.833333333333334,Censored,Female,White or Other,32.416666666666664,High school,TRUE
5210,FALSE,8.583333333333334,Divorced,Female,White or Other,21.583333333333332,High school,FALSE
5211,TRUE,3.9166666666666665,Censored,Male,White or Other,37.5,High school,TRUE
5212,TRUE,9.083333333333334,Censored,Female,White or Other,32.666666666666664,High school,TRUE
5213,TRUE,15.166666666666666,Censored,Male,White or Other,26.083333333333332,High school,FALSE
5215,FALSE,3.75,Divorced,Female,White or Other,21.166666666666668,High school,TRUE
5216,TRUE,20.666666666666668,Censored,Female,White or Other,21,High school,TRUE
5217,TRUE,9.916666666666666,Censored,Female,White or Other,31.083333333333332,Less than high school,TRUE
5219,TRUE,13.75,Censored,Female,White or Other,27.083333333333332,College,FALSE
5220,TRUE,10.416666666666666,Censored,Male,White or Other,31,College,FALSE
5221,TRUE,17,Censored,Female,White or Other,24.333333333333332,High school,FALSE
5222,TRUE,15,Censored,Male,White or Other,26.416666666666668,High school,TRUE
5223,TRUE,5.333333333333333,Censored,Male,White or Other,36.333333333333336,College,FALSE
5224,TRUE,18,Censored,Male,White or Other,24,High school,FALSE
5227,FALSE,7.083333333333333,Legally Separated,Female,White or Other,33.333333333333336,High school,TRUE
5228,TRUE,14.25,Censored,Female,White or Other,27.166666666666668,High school,TRUE
5229,TRUE,18.416666666666668,Censored,Male,White or Other,23.333333333333332,High school,FALSE
5231,FALSE,1.3333333333333333,Widowed,Male,White or Other,21.5,High school,FALSE
5232,TRUE,3.6666666666666665,Censored,Female,Hispanic,37.583333333333336,High school,TRUE
5234,TRUE,3.6666666666666665,Censored,Male,White or Other,35.75,High school,FALSE
5235,TRUE,18.083333333333332,Censored,Male,White or Other,23.083333333333332,High school,FALSE
5236,FALSE,4.083333333333333,Divorced,Female,White or Other,22.416666666666668,High school,FALSE
5237,TRUE,6,Censored,Female,White or Other,35.5,College,FALSE
5238,TRUE,7,Censored,Male,White or Other,33.833333333333336,College,FALSE
5239,TRUE,8.333333333333334,Censored,Female,White or Other,32.666666666666664,College,FALSE
5242,TRUE,2.5833333333333335,Censored,Female,White or Other,27.25,College,FALSE
5247,FALSE,2.8333333333333335,Widowed,Female,White or Other,37.75,College,FALSE
5248,TRUE,4.083333333333333,Censored,Male,White or Other,37.5,Less than high school,TRUE
5251,FALSE,13,Divorced,Female,White or Other,26.833333333333332,High school,FALSE
5254,TRUE,1.0833333333333333,Censored,Male,White or Other,27.833333333333332,High school,FALSE
5255,TRUE,13.166666666666666,Censored,Male,White or Other,27.583333333333332,High school,FALSE
5256,FALSE,4.5,Legally Separated,Female,White or Other,30.833333333333332,High school,TRUE
5258,TRUE,18.5,Censored,Male,White or Other,22.333333333333332,High school,FALSE
5260,TRUE,3.8333333333333335,Censored,Male,White or Other,35.5,High school,TRUE
5261,TRUE,8.833333333333334,Censored,Female,White or Other,32.833333333333336,High school,TRUE
5263,TRUE,19.083333333333332,Censored,Female,White or Other,22.5,High school,FALSE
5264,TRUE,18.5,Censored,Female,White or Other,22.75,High school,FALSE
5265,TRUE,8.333333333333334,Censored,Female,White or Other,32.75,High school,TRUE
5267,TRUE,15,Censored,Female,White or Other,26.25,College,FALSE
5268,TRUE,0.08333333333333333,Censored,Male,White or Other,31,College,FALSE
5269,FALSE,2.5833333333333335,Divorced,Female,White or Other,27.083333333333332,College,FALSE
5271,TRUE,5.416666666666667,Censored,Male,White or Other,37.083333333333336,High school,TRUE
5272,FALSE,5.25,Divorced,Female,White or Other,30.916666666666668,College,TRUE
5276,TRUE,22.5,Censored,Female,White or Other,18.25,Less than high school,TRUE
5277,TRUE,10.916666666666666,Censored,Male,White or Other,30.583333333333332,High school,FALSE
5279,FALSE,10.083333333333334,Divorced,Male,White or Other,26.416666666666668,College,FALSE
5280,FALSE,7.833333333333333,Divorced,Female,White or Other,27.833333333333332,College,FALSE
5281,TRUE,21.5,Censored,Female,White or Other,20.166666666666668,High school,TRUE
5282,TRUE,2.5833333333333335,Censored,Male,White or Other,39.25,Less than high school,TRUE
5283,TRUE,8.5,Censored,Male,White or Other,22.5,Less than high school,FALSE
5284,FALSE,0.3333333333333333,Legally Separated,Male,White or Other,18.25,Less than high school,TRUE
5285,FALSE,2,Legally Separated,Female,White or Other,18.833333333333332,Less than high school,FALSE
5287,TRUE,11.833333333333334,Censored,Male,White or Other,21.583333333333332,Less than high school,TRUE
5288,TRUE,20.083333333333332,Censored,Male,White or Other,21.916666666666668,Less than high school,TRUE
5289,TRUE,13.333333333333334,Censored,Female,White or Other,27.416666666666668,College,TRUE
5290,TRUE,19.583333333333332,Censored,Female,White or Other,20.083333333333332,High school,FALSE
5292,FALSE,0.6666666666666666,Divorced,Male,White or Other,28.416666666666668,High school,TRUE
5293,FALSE,6.666666666666667,Divorced,Female,White or Other,23.833333333333332,Less than high school,TRUE
5294,FALSE,3.8333333333333335,Divorced,Female,White or Other,23.083333333333332,High school,FALSE
5295,FALSE,7.833333333333333,Divorced,Female,White or Other,30.833333333333332,College,FALSE
5296,FALSE,0.9166666666666666,Legally Separated,Female,White or Other,15.166666666666666,Less than high school,FALSE
5297,FALSE,2.1666666666666665,Legally Separated,Female,White or Other,29.916666666666668,Less than high school,TRUE
5298,FALSE,2.0833333333333335,Divorced,Female,White or Other,21.916666666666668,High school,FALSE
5300,TRUE,13.25,Censored,Female,White or Other,21.666666666666668,High school,FALSE
5301,TRUE,9.333333333333334,Censored,Male,White or Other,31.916666666666668,College,FALSE
5302,FALSE,6.333333333333333,Widowed,Female,White or Other,24.333333333333332,High school,FALSE
5303,TRUE,22.166666666666668,Censored,Female,Hispanic,19.083333333333332,High school,FALSE
5304,FALSE,1.1666666666666667,Legally Separated,Female,White or Other,20.833333333333332,High school,FALSE
5306,FALSE,3.75,Divorced,Male,White or Other,37.166666666666664,High school,FALSE
5307,FALSE,1.6666666666666667,Legally Separated,Female,White or Other,22.416666666666668,High school,FALSE
5310,FALSE,10.416666666666666,Divorced,Female,Hispanic,28.5,College,FALSE
5311,TRUE,16.416666666666668,Censored,Female,White or Other,25.166666666666668,College,FALSE
5313,TRUE,18.416666666666668,Censored,Male,White or Other,22.833333333333332,High school,FALSE
5314,TRUE,9.083333333333334,Censored,Male,White or Other,32.25,High school,TRUE
5315,TRUE,14.166666666666666,Censored,Female,White or Other,24.75,High school,FALSE
5316,FALSE,10,Divorced,Male,White or Other,22.416666666666668,High school,FALSE
5317,TRUE,20.416666666666668,Censored,Female,White or Other,21.083333333333332,High school,FALSE
5318,FALSE,5.166666666666667,Divorced,Female,Hispanic,21.75,High school,FALSE
5319,TRUE,15.166666666666666,Censored,Female,White or Other,26.583333333333332,High school,FALSE
5320,TRUE,15.916666666666666,Censored,Female,White or Other,25.333333333333332,College,FALSE
5321,TRUE,16.333333333333332,Censored,Male,White or Other,24.583333333333332,High school,FALSE
5322,TRUE,10,Censored,Male,White or Other,29,High school,FALSE
5323,FALSE,2.0833333333333335,Divorced,Male,White or Other,21.916666666666668,Less than high school,TRUE
5324,FALSE,6.5,Divorced,Female,White or Other,18.416666666666668,Less than high school,TRUE
5325,TRUE,7.666666666666667,Censored,Male,White or Other,27.583333333333332,Less than high school,TRUE
5326,FALSE,3,Divorced,Female,White or Other,31.416666666666668,High school,TRUE
5327,TRUE,15.25,Censored,Male,White or Other,22,High school,FALSE
5329,FALSE,5.75,Divorced,Male,White or Other,31.166666666666668,College,FALSE
5331,FALSE,2.75,Divorced,Male,White or Other,25.5,High school,TRUE
5334,FALSE,3.9166666666666665,Divorced,Female,White or Other,22.5,High school,TRUE
5336,TRUE,16.333333333333332,Censored,Male,White or Other,25.583333333333332,High school,TRUE
5338,TRUE,20.416666666666668,Censored,Female,White or Other,21.25,High school,FALSE
5341,FALSE,4.25,Legally Separated,Male,White or Other,26.166666666666668,High school,TRUE
5342,TRUE,19.5,Censored,Male,White or Other,21.416666666666668,High school,FALSE
5343,TRUE,14.25,Censored,Female,White or Other,26.75,High school,FALSE
5345,TRUE,9.083333333333334,Censored,Male,White or Other,32.666666666666664,College,FALSE
5347,TRUE,15.416666666666666,Censored,Male,White or Other,25.333333333333332,College,FALSE
5348,TRUE,8.75,Censored,Male,White or Other,28.333333333333332,College,FALSE
5349,FALSE,6,Divorced,Male,White or Other,22.25,High school,TRUE
5350,FALSE,0.6666666666666666,Divorced,Male,White or Other,26,High school,TRUE
5351,FALSE,1.9166666666666667,Divorced,Female,White or Other,28.833333333333332,College,FALSE
5352,TRUE,13.416666666666666,Censored,Male,White or Other,28.166666666666668,High school,FALSE
5353,TRUE,2.9166666666666665,Censored,Male,White or Other,38.75,College,FALSE
5356,TRUE,16.333333333333332,Censored,Male,White or Other,24.75,High school,FALSE
5357,FALSE,7.166666666666667,Divorced,Male,White or Other,27.25,High school,FALSE
5358,TRUE,15.666666666666666,Censored,Female,White or Other,25.833333333333332,College,FALSE
5359,FALSE,14.25,Divorced,Female,White or Other,19.833333333333332,Less than high school,FALSE
5360,TRUE,1.3333333333333333,Censored,Male,White or Other,29.916666666666668,College,FALSE
5361,FALSE,4.416666666666667,Divorced,Female,White or Other,26.75,High school,FALSE
5363,FALSE,13.416666666666666,Divorced,Male,White or Other,23.666666666666668,High school,TRUE
5367,TRUE,19.083333333333332,Censored,Female,White or Other,22.5,High school,TRUE
5369,TRUE,11.416666666666666,Censored,Female,White or Other,29.416666666666668,College,FALSE
5373,TRUE,14.666666666666666,Censored,Male,White or Other,27.25,High school,TRUE
5375,TRUE,2,Censored,Male,White or Other,30.083333333333332,High school,FALSE
5377,TRUE,1.8333333333333333,Censored,Male,White or Other,24.833333333333332,High school,TRUE
5378,TRUE,14.666666666666666,Censored,Female,White or Other,26.333333333333332,High school,FALSE
5380,FALSE,4.916666666666667,Divorced,Male,White or Other,28.083333333333332,College,FALSE
5381,TRUE,19,Censored,Female,White or Other,22.166666666666668,High school,TRUE
5382,FALSE,4.333333333333333,Divorced,Female,White or Other,20.75,Less than high school,FALSE
5383,TRUE,12.083333333333334,Censored,Male,White or Other,29.583333333333332,High school,FALSE
5384,TRUE,1.3333333333333333,Censored,Male,White or Other,34.583333333333336,High school,TRUE
5387,FALSE,1.5,Divorced,Female,White or Other,20,High school,TRUE
5388,TRUE,2,Censored,Female,White or Other,39.416666666666664,College,FALSE
5389,TRUE,14.25,Censored,Female,White or Other,25.25,College,FALSE
5390,FALSE,7.916666666666667,Divorced,Female,Black,28.333333333333332,High school,TRUE
5391,TRUE,2.4166666666666665,Censored,Male,White or Other,39.166666666666664,College,FALSE
5392,TRUE,9.25,Censored,Female,White or Other,31.5,High school,FALSE
5393,TRUE,19.666666666666668,Censored,Male,White or Other,21.166666666666668,High school,FALSE
5395,FALSE,0.9166666666666666,Divorced,Male,White or Other,23.833333333333332,High school,FALSE
5397,TRUE,11.666666666666666,Censored,Female,Hispanic,29.833333333333332,High school,TRUE
5399,FALSE,2.1666666666666665,Divorced,Female,White or Other,17.583333333333332,Less than high school,FALSE
5400,TRUE,1.5,Censored,Male,White or Other,27.333333333333332,High school,FALSE
5401,TRUE,12.333333333333334,Censored,Female,White or Other,29.333333333333332,College,TRUE
5402,FALSE,1.8333333333333333,Legally Separated,Female,White or Other,28.75,High school,TRUE
5403,FALSE,5.333333333333333,Legally Separated,Female,White or Other,25.5,High school,TRUE
5405,TRUE,15.25,Censored,Female,White or Other,25.75,High school,FALSE
5406,TRUE,0.25,Censored,Male,White or Other,28.25,High school,FALSE
5407,TRUE,14.583333333333334,Censored,Male,White or Other,27,College,FALSE
5408,TRUE,11.166666666666666,Censored,Male,White or Other,29.666666666666668,College,FALSE
5409,FALSE,1.8333333333333333,Legally Separated,Male,White or Other,30.666666666666668,High school,TRUE
5410,TRUE,12.5,Censored,Female,White or Other,28.166666666666668,College,FALSE
5412,TRUE,10.25,Censored,Female,White or Other,30.583333333333332,College,FALSE
5413,TRUE,15.333333333333334,Censored,Female,White or Other,26.333333333333332,High school,FALSE
5416,TRUE,6.416666666666667,Censored,Female,White or Other,29.25,High school,TRUE
5417,FALSE,1.6666666666666667,Legally Separated,Male,White or Other,18.166666666666668,High school,TRUE
5418,TRUE,7.083333333333333,Censored,Female,White or Other,34.25,High school,TRUE
5419,TRUE,16.166666666666668,Censored,Female,White or Other,21.083333333333332,High school,FALSE
5421,TRUE,18.083333333333332,Censored,Female,White or Other,23.333333333333332,High school,FALSE
5422,FALSE,12.416666666666666,Legally Separated,Female,White or Other,24.25,High school,TRUE
5423,TRUE,12.166666666666666,Censored,Male,Hispanic,25.416666666666668,High school,FALSE
5425,TRUE,15,Censored,Female,White or Other,25.833333333333332,High school,FALSE
5426,FALSE,0.5833333333333334,Legally Separated,Male,White or Other,28.083333333333332,High school,FALSE
5427,TRUE,14.166666666666666,Censored,Male,White or Other,26.75,High school,FALSE
5428,FALSE,6.083333333333333,Legally Separated,Male,White or Other,32.5,High school,FALSE
5429,TRUE,20,Censored,Male,White or Other,21.416666666666668,High school,FALSE
5431,TRUE,0.16666666666666666,Censored,Male,White or Other,22.583333333333332,High school,FALSE
5432,TRUE,0.3333333333333333,Censored,Female,White or Other,40.666666666666664,High school,TRUE
5433,TRUE,13.083333333333334,Censored,Male,White or Other,28.666666666666668,High school,TRUE
5434,TRUE,18.333333333333332,Censored,Male,White or Other,23.166666666666668,High school,FALSE
5436,TRUE,2.25,Censored,Male,White or Other,39.416666666666664,High school,FALSE
5437,FALSE,10.25,Divorced,Male,White or Other,27.916666666666668,High school,TRUE
5438,TRUE,15.166666666666666,Censored,Male,White or Other,25.916666666666668,High school,FALSE
5439,TRUE,16.166666666666668,Censored,Male,White or Other,25.416666666666668,College,FALSE
5442,FALSE,5.583333333333333,Divorced,Male,White or Other,31.666666666666668,High school,FALSE
5443,TRUE,14.333333333333334,Censored,Male,White or Other,26.75,High school,FALSE
5446,TRUE,13.333333333333334,Censored,Female,White or Other,23.833333333333332,High school,FALSE
5448,FALSE,5.333333333333333,Divorced,Female,White or Other,20.333333333333332,High school,TRUE
5450,TRUE,0.25,Censored,Male,White or Other,41.333333333333336,High school,TRUE
5451,FALSE,3.9166666666666665,Divorced,Female,White or Other,19.833333333333332,High school,FALSE
5452,FALSE,9.583333333333334,Divorced,Female,White or Other,27.75,College,FALSE
5453,FALSE,3,Divorced,Male,White or Other,28.333333333333332,High school,TRUE
5455,FALSE,7.5,Divorced,Male,Hispanic,23.75,High school,FALSE
5456,FALSE,15.666666666666666,Divorced,Female,Hispanic,22.416666666666668,High school,FALSE
5457,FALSE,4.083333333333333,Divorced,Female,White or Other,34.333333333333336,High school,TRUE
5459,FALSE,2.6666666666666665,Legally Separated,Male,White or Other,33.5,Less than high school,TRUE
5460,TRUE,16.333333333333332,Censored,Female,White or Other,24.666666666666668,High school,TRUE
5461,TRUE,9.666666666666666,Censored,Male,Hispanic,31.166666666666668,Less than high school,TRUE
5463,FALSE,5.75,Divorced,Female,White or Other,23.166666666666668,High school,TRUE
5466,TRUE,15.666666666666666,Censored,Female,White or Other,25.916666666666668,Less than high school,TRUE
5469,FALSE,13,Divorced,Female,White or Other,24.416666666666668,High school,TRUE
5473,TRUE,2.1666666666666665,Censored,Female,White or Other,39.5,College,FALSE
5474,FALSE,1.75,Divorced,Male,White or Other,35.666666666666664,College,FALSE
5475,FALSE,7.583333333333333,Divorced,Female,White or Other,30,College,FALSE
5476,FALSE,6.666666666666667,Legally Separated,Female,White or Other,28.75,College,FALSE
5477,TRUE,7.5,Censored,Female,White or Other,32,College,FALSE
5478,TRUE,14.416666666666666,Censored,Female,White or Other,26.666666666666668,High school,FALSE
5479,TRUE,11.5,Censored,Female,White or Other,30.166666666666668,High school,FALSE
5480,TRUE,12.333333333333334,Censored,Female,White or Other,28.833333333333332,College,FALSE
5481,TRUE,4.083333333333333,Censored,Male,White or Other,37.166666666666664,College,TRUE
5482,TRUE,10.333333333333334,Censored,Female,White or Other,30.75,College,FALSE
5483,TRUE,7.166666666666667,Censored,Male,White or Other,33.25,High school,FALSE
5485,FALSE,11.833333333333334,Divorced,Female,White or Other,26.166666666666668,High school,FALSE
5487,TRUE,21.333333333333332,Censored,Female,White or Other,20.25,High school,TRUE
5489,TRUE,16.416666666666668,Censored,Female,White or Other,25,High school,TRUE
5491,TRUE,6.333333333333333,Censored,Male,White or Other,24.666666666666668,High school,FALSE
5492,FALSE,2.9166666666666665,Divorced,Male,White or Other,30.25,High school,TRUE
5494,FALSE,1.75,Divorced,Male,White or Other,24.833333333333332,High school,TRUE
5496,TRUE,18.833333333333332,Censored,Female,White or Other,22.833333333333332,High school,TRUE
5497,TRUE,5.166666666666667,Censored,Male,White or Other,35.583333333333336,High school,FALSE
5498,FALSE,5.083333333333333,Divorced,Female,White or Other,24.333333333333332,High school,FALSE
5499,TRUE,7.166666666666667,Censored,Male,White or Other,34.25,High school,TRUE
5501,TRUE,16.666666666666668,Censored,Female,White or Other,24.666666666666668,High school,FALSE
5502,TRUE,5.416666666666667,Censored,Male,White or Other,36.333333333333336,High school,FALSE
5503,TRUE,17.416666666666668,Censored,Female,White or Other,24.083333333333332,High school,FALSE
5504,FALSE,1.9166666666666667,Divorced,Female,White or Other,31.083333333333332,High school,TRUE
5506,TRUE,0.08333333333333333,Censored,Female,White or Other,41.333333333333336,High school,FALSE
5507,TRUE,19.583333333333332,Censored,Female,White or Other,21.666666666666668,High school,FALSE
5508,FALSE,3.75,Divorced,Female,White or Other,22.916666666666668,High school,FALSE
5509,TRUE,14,Censored,Male,White or Other,25.416666666666668,High school,FALSE
5511,FALSE,2.1666666666666665,Divorced,Male,White or Other,23.833333333333332,High school,FALSE
5512,TRUE,3.6666666666666665,Censored,Male,White or Other,38,High school,FALSE
5515,FALSE,2.3333333333333335,Legally Separated,Male,White or Other,27,High school,TRUE
5520,FALSE,8.416666666666666,Divorced,Male,White or Other,30.166666666666668,High school,TRUE
5522,FALSE,4.916666666666667,Legally Separated,Male,White or Other,30.5,High school,FALSE
5523,TRUE,17.083333333333332,Censored,Male,White or Other,23.833333333333332,High school,FALSE
5525,TRUE,2.3333333333333335,Censored,Male,White or Other,37,High school,FALSE
5526,FALSE,3.3333333333333335,Divorced,Female,White or Other,28.666666666666668,High school,FALSE
5528,TRUE,17,Censored,Female,White or Other,24.666666666666668,High school,FALSE
5529,FALSE,5.75,Divorced,Male,White or Other,31,High school,TRUE
